UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;L1011;P1011;P1012;P1013;P1014;FEX_MUJER
19401;41;1;2021;1;11;1;8;6; ; ; ;585
19401;41;1;2021;1;11;1;9;1;3;1;6;585
19401;41;1;2021;1;11;1;10;6; ; ; ;585
19401;41;1;2021;1;11;1;11;6; ; ; ;585
19401;41;1;2021;1;11;1;12;6; ; ; ;585
19401;41;1;2021;1;11;1;13;6; ; ; ;585
19401;41;1;2021;1;11;1;14;6; ; ; ;585
19401;41;1;2021;1;11;1;15;6; ; ; ;585
19401;41;1;2021;1;11;1;16;6; ; ; ;585
19401;41;1;2021;1;11;1;17;6; ; ; ;585
19401;41;1;2021;1;11;1;18;6; ; ; ;585
19401;41;1;2021;1;11;1;19;6; ; ; ;585
19401;41;1;2021;1;11;1;20;6; ; ; ;585
19401;41;1;2021;1;11;1;21;6; ; ; ;585
19401;41;1;2021;1;11;1;22;6; ; ; ;585
19401;41;1;2021;1;11;1;23;6; ; ; ;585
19401;41;1;2021;1;11;1;24;6; ; ; ;585
19401;49;1;2021;1;11;1;1;6; ; ; ;530
19401;49;1;2021;1;11;1;2;6; ; ; ;530
19401;49;1;2021;1;11;1;3;1;3;1;6;530
19401;49;1;2021;1;11;1;4;6; ; ; ;530
19401;49;1;2021;1;11;1;5;6; ; ; ;530
19401;49;1;2021;1;11;1;6;6; ; ; ;530
19401;49;1;2021;1;11;1;7;6; ; ; ;530
19401;49;1;2021;1;11;1;8;6; ; ; ;530
19401;49;1;2021;1;11;1;9;6; ; ; ;530
19401;49;1;2021;1;11;1;10;6; ; ; ;530
19401;49;1;2021;1;11;1;11;6; ; ; ;530
19401;49;1;2021;1;11;1;12;6; ; ; ;530
19401;49;1;2021;1;11;1;13;6; ; ; ;530
19401;49;1;2021;1;11;1;14;6; ; ; ;530
19401;49;1;2021;1;11;1;15;6; ; ; ;530
19401;49;1;2021;1;11;1;16;6; ; ; ;530
19401;49;1;2021;1;11;1;17;6; ; ; ;530
19401;49;1;2021;1;11;1;18;6; ; ; ;530
19401;49;1;2021;1;11;1;19;6; ; ; ;530
19401;49;1;2021;1;11;1;20;6; ; ; ;530
19401;49;1;2021;1;11;1;21;6; ; ; ;530
19401;49;1;2021;1;11;1;22;6; ; ; ;530
19401;49;1;2021;1;11;1;23;6; ; ; ;530
19401;49;1;2021;1;11;1;24;6; ; ; ;530
19457;11;1;2021;1;11;1;1;6; ; ; ;1044
19457;11;1;2021;1;11;1;2;6; ; ; ;1044
19457;11;1;2021;1;11;1;3;6; ; ; ;1044
19457;11;1;2021;1;11;1;4;6; ; ; ;1044
19457;11;1;2021;1;11;1;5;6; ; ; ;1044
19457;11;1;2021;1;11;1;6;6; ; ; ;1044
19457;11;1;2021;1;11;1;7;6; ; ; ;1044
19457;11;1;2021;1;11;1;8;6; ; ; ;1044
19457;11;1;2021;1;11;1;9;6; ; ; ;1044
19457;11;1;2021;1;11;1;10;6; ; ; ;1044
19457;11;1;2021;1;11;1;11;6; ; ; ;1044
19457;11;1;2021;1;11;1;12;6; ; ; ;1044
19457;11;1;2021;1;11;1;13;6; ; ; ;1044
19457;11;1;2021;1;11;1;14;6; ; ; ;1044
19457;11;1;2021;1;11;1;15;6; ; ; ;1044
19457;11;1;2021;1;11;1;16;6; ; ; ;1044
19457;11;1;2021;1;11;1;17;6; ; ; ;1044
19457;11;1;2021;1;11;1;18;6; ; ; ;1044
19457;11;1;2021;1;11;1;19;6; ; ; ;1044
19457;11;1;2021;1;11;1;20;6; ; ; ;1044
19457;11;1;2021;1;11;1;21;6; ; ; ;1044
19457;11;1;2021;1;11;1;22;6; ; ; ;1044
19457;11;1;2021;1;11;1;23;6; ; ; ;1044
19457;11;1;2021;1;11;1;24;6; ; ; ;1044
19457;52;1;2021;1;11;1;1;6; ; ; ;682
19457;52;1;2021;1;11;1;2;6; ; ; ;682
19457;52;1;2021;1;11;1;3;6; ; ; ;682
19457;52;1;2021;1;11;1;4;6; ; ; ;682
19457;52;1;2021;1;11;1;5;6; ; ; ;682
19457;52;1;2021;1;11;1;6;6; ; ; ;682
19457;52;1;2021;1;11;1;7;6; ; ; ;682
19457;52;1;2021;1;11;1;8;6; ; ; ;682
19457;52;1;2021;1;11;1;9;6; ; ; ;682
19457;52;1;2021;1;11;1;10;6; ; ; ;682
19457;52;1;2021;1;11;1;11;6; ; ; ;682
19457;52;1;2021;1;11;1;12;6; ; ; ;682
19457;52;1;2021;1;11;1;13;6; ; ; ;682
19457;52;1;2021;1;11;1;14;6; ; ; ;682
19457;52;1;2021;1;11;1;15;6; ; ; ;682
19457;52;1;2021;1;11;1;16;6; ; ; ;682
19457;52;1;2021;1;11;1;17;6; ; ; ;682
19457;52;1;2021;1;11;1;18;6; ; ; ;682
19457;52;1;2021;1;11;1;19;6; ; ; ;682
19457;52;1;2021;1;11;1;20;6; ; ; ;682
19457;52;1;2021;1;11;1;21;6; ; ; ;682
19457;52;1;2021;1;11;1;22;6; ; ; ;682
19457;52;1;2021;1;11;1;23;6; ; ; ;682
19457;52;1;2021;1;11;1;24;6; ; ; ;682
19457;62;1;2021;1;11;1;1;1;3;3;6;299
19457;62;1;2021;1;11;1;2;1;3;3;6;299
19457;62;1;2021;1;11;1;3;1;3;3;6;299
19457;62;1;2021;1;11;1;4;1;3;3;6;299
19457;62;1;2021;1;11;1;5;6; ; ; ;299
19457;62;1;2021;1;11;1;6;6; ; ; ;299
19457;62;1;2021;1;11;1;7;6; ; ; ;299
19457;62;1;2021;1;11;1;8;1;3;3;6;299
19457;62;1;2021;1;11;1;9;6; ; ; ;299
19457;62;1;2021;1;11;1;10;1;3;3;6;299
19457;62;1;2021;1;11;1;11;1;3;3;6;299
19457;62;1;2021;1;11;1;12;1;3;3;6;299
19457;62;1;2021;1;11;1;13;1;3;3;6;299
19457;62;1;2021;1;11;1;14;1;3;3;6;299
19457;62;1;2021;1;11;1;15;1;3;3;6;299
19457;62;1;2021;1;11;1;16;1;3;3;6;299
19457;62;1;2021;1;11;1;17;1;3;3;6;299
19457;62;1;2021;1;11;1;18;1;3;3;6;299
19457;62;1;2021;1;11;1;19;1;3;3;6;299
19457;62;1;2021;1;11;1;20;1;3;3;6;299
19457;62;1;2021;1;11;1;21;1;3;3;6;299
19457;62;1;2021;1;11;1;22;1;3;3;6;299
19457;62;1;2021;1;11;1;23;1;3;3;6;299
19457;62;1;2021;1;11;1;24;6; ; ; ;299
19565;53;1;2021;1;11;1;1;6; ; ; ;884
19565;53;1;2021;1;11;1;2;6; ; ; ;884
19565;53;1;2021;1;11;1;3;6; ; ; ;884
19565;53;1;2021;1;11;1;4;6; ; ; ;884
19565;53;1;2021;1;11;1;5;1;3;2;1;884
19565;53;1;2021;1;11;1;6;6; ; ; ;884
19565;53;1;2021;1;11;1;7;1;1;1;1;884
19565;53;1;2021;1;11;1;8;6; ; ; ;884
19565;53;1;2021;1;11;1;9;6; ; ; ;884
19565;53;1;2021;1;11;1;10;6; ; ; ;884
19565;53;1;2021;1;11;1;11;6; ; ; ;884
19565;53;1;2021;1;11;1;12;6; ; ; ;884
19565;53;1;2021;1;11;1;13;6; ; ; ;884
19565;53;1;2021;1;11;1;14;6; ; ; ;884
19565;53;1;2021;1;11;1;15;6; ; ; ;884
19565;53;1;2021;1;11;1;16;6; ; ; ;884
19565;53;1;2021;1;11;1;17;6; ; ; ;884
19565;53;1;2021;1;11;1;18;6; ; ; ;884
19565;53;1;2021;1;11;1;19;6; ; ; ;884
19565;53;1;2021;1;11;1;20;6; ; ; ;884
19565;53;1;2021;1;11;1;21;6; ; ; ;884
19565;53;1;2021;1;11;1;22;6; ; ; ;884
19565;53;1;2021;1;11;1;23;6; ; ; ;884
19565;53;1;2021;1;11;1;24;6; ; ; ;884
19565;53;2;2021;1;11;1;1;6; ; ; ;303
19565;53;2;2021;1;11;1;2;6; ; ; ;303
19565;53;2;2021;1;11;1;3;6; ; ; ;303
19565;53;2;2021;1;11;1;4;1;3;2;6;303
19565;53;2;2021;1;11;1;5;6; ; ; ;303
19565;53;2;2021;1;11;1;6;6; ; ; ;303
19565;53;2;2021;1;11;1;7;6; ; ; ;303
19565;53;2;2021;1;11;1;8;1;1;3;6;303
19565;53;2;2021;1;11;1;9;6; ; ; ;303
19565;53;2;2021;1;11;1;10;6; ; ; ;303
19565;53;2;2021;1;11;1;11;6; ; ; ;303
19565;53;2;2021;1;11;1;12;6; ; ; ;303
19565;53;2;2021;1;11;1;13;6; ; ; ;303
19565;53;2;2021;1;11;1;14;6; ; ; ;303
19565;53;2;2021;1;11;1;15;6; ; ; ;303
19565;53;2;2021;1;11;1;16;6; ; ; ;303
19565;53;2;2021;1;11;1;17;6; ; ; ;303
19565;53;2;2021;1;11;1;18;6; ; ; ;303
19565;53;2;2021;1;11;1;19;6; ; ; ;303
19565;53;2;2021;1;11;1;20;6; ; ; ;303
19565;53;2;2021;1;11;1;21;6; ; ; ;303
19565;53;2;2021;1;11;1;22;6; ; ; ;303
19565;53;2;2021;1;11;1;23;6; ; ; ;303
19565;53;2;2021;1;11;1;24;6; ; ; ;303
19621;46;1;2021;1;11;1;1;6; ; ; ;1560
19621;46;1;2021;1;11;1;2;6; ; ; ;1560
19621;46;1;2021;1;11;1;3;1;2;1;6;1560
19621;46;1;2021;1;11;1;4;6; ; ; ;1560
19621;46;1;2021;1;11;1;5;6; ; ; ;1560
19621;46;1;2021;1;11;1;6;6; ; ; ;1560
19621;46;1;2021;1;11;1;7;6; ; ; ;1560
19621;46;1;2021;1;11;1;8;6; ; ; ;1560
19621;46;1;2021;1;11;1;9;1;3;1;6;1560
19621;46;1;2021;1;11;1;10;1;3;1;6;1560
19621;46;1;2021;1;11;1;11;1;1;1;6;1560
19621;46;1;2021;1;11;1;12;1;1;1;6;1560
19621;46;1;2021;1;11;1;13;6; ; ; ;1560
19621;46;1;2021;1;11;1;14;1;1;1;6;1560
19621;46;1;2021;1;11;1;15;6; ; ; ;1560
19621;46;1;2021;1;11;1;16;6; ; ; ;1560
19621;46;1;2021;1;11;1;17;6; ; ; ;1560
19621;46;1;2021;1;11;1;18;6; ; ; ;1560
19621;46;1;2021;1;11;1;19;6; ; ; ;1560
19621;46;1;2021;1;11;1;20;6; ; ; ;1560
19621;46;1;2021;1;11;1;21;6; ; ; ;1560
19621;46;1;2021;1;11;1;22;6; ; ; ;1560
19621;46;1;2021;1;11;1;23;6; ; ; ;1560
19621;46;1;2021;1;11;1;24;6; ; ; ;1560
19621;75;1;2021;1;11;1;1;1;3;1;6;1141
19621;75;1;2021;1;11;1;2;6; ; ; ;1141
19621;75;1;2021;1;11;1;3;6; ; ; ;1141
19621;75;1;2021;1;11;1;4;6; ; ; ;1141
19621;75;1;2021;1;11;1;5;6; ; ; ;1141
19621;75;1;2021;1;11;1;6;6; ; ; ;1141
19621;75;1;2021;1;11;1;7;6; ; ; ;1141
19621;75;1;2021;1;11;1;8;6; ; ; ;1141
19621;75;1;2021;1;11;1;9;6; ; ; ;1141
19621;75;1;2021;1;11;1;10;6; ; ; ;1141
19621;75;1;2021;1;11;1;11;6; ; ; ;1141
19621;75;1;2021;1;11;1;12;6; ; ; ;1141
19621;75;1;2021;1;11;1;13;6; ; ; ;1141
19621;75;1;2021;1;11;1;14;6; ; ; ;1141
19621;75;1;2021;1;11;1;15;6; ; ; ;1141
19621;75;1;2021;1;11;1;16;6; ; ; ;1141
19621;75;1;2021;1;11;1;17;6; ; ; ;1141
19621;75;1;2021;1;11;1;18;6; ; ; ;1141
19621;75;1;2021;1;11;1;19;6; ; ; ;1141
19621;75;1;2021;1;11;1;20;6; ; ; ;1141
19621;75;1;2021;1;11;1;21;6; ; ; ;1141
19621;75;1;2021;1;11;1;22;6; ; ; ;1141
19621;75;1;2021;1;11;1;23;6; ; ; ;1141
19621;75;1;2021;1;11;1;24;6; ; ; ;1141
19721;8;1;2021;1;11;1;1;6; ; ; ;503
19721;8;1;2021;1;11;1;2;6; ; ; ;503
19721;8;1;2021;1;11;1;3;6; ; ; ;503
19721;8;1;2021;1;11;1;4;6; ; ; ;503
19721;8;1;2021;1;11;1;5;6; ; ; ;503
19721;8;1;2021;1;11;1;6;6; ; ; ;503
19721;8;1;2021;1;11;1;7;6; ; ; ;503
19721;8;1;2021;1;11;1;8;6; ; ; ;503
19721;8;1;2021;1;11;1;9;6; ; ; ;503
19721;8;1;2021;1;11;1;10;6; ; ; ;503
19721;8;1;2021;1;11;1;11;6; ; ; ;503
19721;8;1;2021;1;11;1;12;6; ; ; ;503
19721;8;1;2021;1;11;1;13;6; ; ; ;503
19721;8;1;2021;1;11;1;14;6; ; ; ;503
19721;8;1;2021;1;11;1;15;6; ; ; ;503
19721;8;1;2021;1;11;1;16;6; ; ; ;503
19721;8;1;2021;1;11;1;17;6; ; ; ;503
19721;8;1;2021;1;11;1;18;6; ; ; ;503
19721;8;1;2021;1;11;1;19;6; ; ; ;503
19721;8;1;2021;1;11;1;20;6; ; ; ;503
19721;8;1;2021;1;11;1;21;6; ; ; ;503
19721;8;1;2021;1;11;1;22;6; ; ; ;503
19721;8;1;2021;1;11;1;23;6; ; ; ;503
19721;8;1;2021;1;11;1;24;6; ; ; ;503
19721;58;1;2021;1;11;1;1;1;3;3;6;389
19721;58;1;2021;1;11;1;2;1;3;3;6;389
19721;58;1;2021;1;11;1;3;1;3;3;6;389
19721;58;1;2021;1;11;1;4;1;3;2;6;389
19721;58;1;2021;1;11;1;5;6; ; ; ;389
19721;58;1;2021;1;11;1;6;6; ; ; ;389
19721;58;1;2021;1;11;1;7;1;3;3;6;389
19721;58;1;2021;1;11;1;8;1;3;2;6;389
19721;58;1;2021;1;11;1;9;6; ; ; ;389
19721;58;1;2021;1;11;1;10;1;3;2;6;389
19721;58;1;2021;1;11;1;11;1;3;2;6;389
19721;58;1;2021;1;11;1;12;1;3;2;6;389
19721;58;1;2021;1;11;1;13;1;3;3;6;389
19721;58;1;2021;1;11;1;14;1;3;2;6;389
19721;58;1;2021;1;11;1;15;1;3;2;6;389
19721;58;1;2021;1;11;1;16;1;3;3;6;389
19721;58;1;2021;1;11;1;17;1;3;2;6;389
19721;58;1;2021;1;11;1;18;1;3;3;6;389
19721;58;1;2021;1;11;1;19;1;3;3;6;389
19721;58;1;2021;1;11;1;20;1;3;3;6;389
19721;58;1;2021;1;11;1;21;1;3;3;6;389
19721;58;1;2021;1;11;1;22;6; ; ; ;389
19721;58;1;2021;1;11;1;23;1;3;3;6;389
19721;58;1;2021;1;11;1;24;6; ; ; ;389
19773;5;1;2021;1;11;1;1;1;2;1;6;203
19773;5;1;2021;1;11;1;2;6; ; ; ;203
19773;5;1;2021;1;11;1;3;6; ; ; ;203
19773;5;1;2021;1;11;1;4;6; ; ; ;203
19773;5;1;2021;1;11;1;5;6; ; ; ;203
19773;5;1;2021;1;11;1;6;6; ; ; ;203
19773;5;1;2021;1;11;1;7;6; ; ; ;203
19773;5;1;2021;1;11;1;8;6; ; ; ;203
19773;5;1;2021;1;11;1;9;6; ; ; ;203
19773;5;1;2021;1;11;1;10;6; ; ; ;203
19773;5;1;2021;1;11;1;11;6; ; ; ;203
19773;5;1;2021;1;11;1;12;6; ; ; ;203
19773;5;1;2021;1;11;1;13;6; ; ; ;203
19773;5;1;2021;1;11;1;14;6; ; ; ;203
19773;5;1;2021;1;11;1;15;6; ; ; ;203
19773;5;1;2021;1;11;1;16;6; ; ; ;203
19773;5;1;2021;1;11;1;17;6; ; ; ;203
19773;5;1;2021;1;11;1;18;6; ; ; ;203
19773;5;1;2021;1;11;1;19;6; ; ; ;203
19773;5;1;2021;1;11;1;20;6; ; ; ;203
19773;5;1;2021;1;11;1;21;6; ; ; ;203
19773;5;1;2021;1;11;1;22;6; ; ; ;203
19773;5;1;2021;1;11;1;23;6; ; ; ;203
19773;5;1;2021;1;11;1;24;6; ; ; ;203
19773;36;1;2021;1;11;1;1;1;3;3;6;971
19773;36;1;2021;1;11;1;2;6; ; ; ;971
19773;36;1;2021;1;11;1;3;1;3;3;6;971
19773;36;1;2021;1;11;1;4;6; ; ; ;971
19773;36;1;2021;1;11;1;5;6; ; ; ;971
19773;36;1;2021;1;11;1;6;1;2;2;6;971
19773;36;1;2021;1;11;1;7;6; ; ; ;971
19773;36;1;2021;1;11;1;8;6; ; ; ;971
19773;36;1;2021;1;11;1;9;1;1;2;6;971
19773;36;1;2021;1;11;1;10;6; ; ; ;971
19773;36;1;2021;1;11;1;11;6; ; ; ;971
19773;36;1;2021;1;11;1;12;1;1;3;6;971
19773;36;1;2021;1;11;1;13;6; ; ; ;971
19773;36;1;2021;1;11;1;14;6; ; ; ;971
19773;36;1;2021;1;11;1;15;6; ; ; ;971
19773;36;1;2021;1;11;1;16;6; ; ; ;971
19773;36;1;2021;1;11;1;17;6; ; ; ;971
19773;36;1;2021;1;11;1;18;6; ; ; ;971
19773;36;1;2021;1;11;1;19;6; ; ; ;971
19773;36;1;2021;1;11;1;20;6; ; ; ;971
19773;36;1;2021;1;11;1;21;6; ; ; ;971
19773;36;1;2021;1;11;1;22;6; ; ; ;971
19773;36;1;2021;1;11;1;23;6; ; ; ;971
19773;36;1;2021;1;11;1;24;6; ; ; ;971
19773;58;1;2021;1;11;1;1;6; ; ; ;320
19773;58;1;2021;1;11;1;2;6; ; ; ;320
19773;58;1;2021;1;11;1;3;1;1;3;6;320
19773;58;1;2021;1;11;1;4;1;3;3;6;320
19773;58;1;2021;1;11;1;5;1;2;3;6;320
19773;58;1;2021;1;11;1;6;1;2;3;6;320
19773;58;1;2021;1;11;1;7;6; ; ; ;320
19773;58;1;2021;1;11;1;8;6; ; ; ;320
19773;58;1;2021;1;11;1;9;6; ; ; ;320
19773;58;1;2021;1;11;1;10;6; ; ; ;320
19773;58;1;2021;1;11;1;11;1;1;3;6;320
19773;58;1;2021;1;11;1;12;1;3;3;1;320
19773;58;1;2021;1;11;1;13;6; ; ; ;320
19773;58;1;2021;1;11;1;14;1;3;3;6;320
19773;58;1;2021;1;11;1;15;1;3;3;6;320
19773;58;1;2021;1;11;1;16;6; ; ; ;320
19773;58;1;2021;1;11;1;17;6; ; ; ;320
19773;58;1;2021;1;11;1;18;6; ; ; ;320
19773;58;1;2021;1;11;1;19;6; ; ; ;320
19773;58;1;2021;1;11;1;20;6; ; ; ;320
19773;58;1;2021;1;11;1;21;1;1;3;6;320
19773;58;1;2021;1;11;1;22;6; ; ; ;320
19773;58;1;2021;1;11;1;23;6; ; ; ;320
19773;58;1;2021;1;11;1;24;6; ; ; ;320
19826;3;1;2021;1;11;1;1;6; ; ; ;423
19826;3;1;2021;1;11;1;2;6; ; ; ;423
19826;3;1;2021;1;11;1;3;6; ; ; ;423
19826;3;1;2021;1;11;1;4;6; ; ; ;423
19826;3;1;2021;1;11;1;5;6; ; ; ;423
19826;3;1;2021;1;11;1;6;6; ; ; ;423
19826;3;1;2021;1;11;1;7;6; ; ; ;423
19826;3;1;2021;1;11;1;8;6; ; ; ;423
19826;3;1;2021;1;11;1;9;6; ; ; ;423
19826;3;1;2021;1;11;1;10;6; ; ; ;423
19826;3;1;2021;1;11;1;11;6; ; ; ;423
19826;3;1;2021;1;11;1;12;6; ; ; ;423
19826;3;1;2021;1;11;1;13;6; ; ; ;423
19826;3;1;2021;1;11;1;14;6; ; ; ;423
19826;3;1;2021;1;11;1;15;6; ; ; ;423
19826;3;1;2021;1;11;1;16;6; ; ; ;423
19826;3;1;2021;1;11;1;17;6; ; ; ;423
19826;3;1;2021;1;11;1;18;6; ; ; ;423
19826;3;1;2021;1;11;1;19;6; ; ; ;423
19826;3;1;2021;1;11;1;20;6; ; ; ;423
19826;3;1;2021;1;11;1;21;6; ; ; ;423
19826;3;1;2021;1;11;1;22;6; ; ; ;423
19826;3;1;2021;1;11;1;23;6; ; ; ;423
19826;3;1;2021;1;11;1;24;6; ; ; ;423
19881;9;1;2021;1;11;1;1;1;3;2;6;653
19881;9;1;2021;1;11;1;2;1;3;2;6;653
19881;9;1;2021;1;11;1;3;1;3;2;6;653
19881;9;1;2021;1;11;1;4;6; ; ; ;653
19881;9;1;2021;1;11;1;5;1;3;2;6;653
19881;9;1;2021;1;11;1;6;6; ; ; ;653
19881;9;1;2021;1;11;1;7;1;3;2;6;653
19881;9;1;2021;1;11;1;8;1;1;2;6;653
19881;9;1;2021;1;11;1;9;6; ; ; ;653
19881;9;1;2021;1;11;1;10;6; ; ; ;653
19881;9;1;2021;1;11;1;11;1;3;2;6;653
19881;9;1;2021;1;11;1;12;1;3;2;6;653
19881;9;1;2021;1;11;1;13;6; ; ; ;653
19881;9;1;2021;1;11;1;14;6; ; ; ;653
19881;9;1;2021;1;11;1;15;1;3;2;6;653
19881;9;1;2021;1;11;1;16;1;3;3;6;653
19881;9;1;2021;1;11;1;17;1;3;3;6;653
19881;9;1;2021;1;11;1;18;1;3;3;6;653
19881;9;1;2021;1;11;1;19;1;2;3;6;653
19881;9;1;2021;1;11;1;20;1;2;3;6;653
19881;9;1;2021;1;11;1;21;6; ; ; ;653
19881;9;1;2021;1;11;1;22;6; ; ; ;653
19881;9;1;2021;1;11;1;23;6; ; ; ;653
19881;9;1;2021;1;11;1;24;6; ; ; ;653
19881;32;1;2021;1;11;1;1;6; ; ; ;490
19881;32;1;2021;1;11;1;2;6; ; ; ;490
19881;32;1;2021;1;11;1;3;6; ; ; ;490
19881;32;1;2021;1;11;1;4;6; ; ; ;490
19881;32;1;2021;1;11;1;5;6; ; ; ;490
19881;32;1;2021;1;11;1;6;6; ; ; ;490
19881;32;1;2021;1;11;1;7;6; ; ; ;490
19881;32;1;2021;1;11;1;8;6; ; ; ;490
19881;32;1;2021;1;11;1;9;1;1;1;6;490
19881;32;1;2021;1;11;1;10;6; ; ; ;490
19881;32;1;2021;1;11;1;11;6; ; ; ;490
19881;32;1;2021;1;11;1;12;6; ; ; ;490
19881;32;1;2021;1;11;1;13;6; ; ; ;490
19881;32;1;2021;1;11;1;14;6; ; ; ;490
19881;32;1;2021;1;11;1;15;6; ; ; ;490
19881;32;1;2021;1;11;1;16;6; ; ; ;490
19881;32;1;2021;1;11;1;17;6; ; ; ;490
19881;32;1;2021;1;11;1;18;6; ; ; ;490
19881;32;1;2021;1;11;1;19;6; ; ; ;490
19881;32;1;2021;1;11;1;20;6; ; ; ;490
19881;32;1;2021;1;11;1;21;6; ; ; ;490
19881;32;1;2021;1;11;1;22;6; ; ; ;490
19881;32;1;2021;1;11;1;23;6; ; ; ;490
19881;32;1;2021;1;11;1;24;6; ; ; ;490
19881;61;1;2021;1;11;1;1;6; ; ; ;980
19881;61;1;2021;1;11;1;2;6; ; ; ;980
19881;61;1;2021;1;11;1;3;6; ; ; ;980
19881;61;1;2021;1;11;1;4;6; ; ; ;980
19881;61;1;2021;1;11;1;5;6; ; ; ;980
19881;61;1;2021;1;11;1;6;6; ; ; ;980
19881;61;1;2021;1;11;1;7;6; ; ; ;980
19881;61;1;2021;1;11;1;8;6; ; ; ;980
19881;61;1;2021;1;11;1;9;6; ; ; ;980
19881;61;1;2021;1;11;1;10;6; ; ; ;980
19881;61;1;2021;1;11;1;11;6; ; ; ;980
19881;61;1;2021;1;11;1;12;6; ; ; ;980
19881;61;1;2021;1;11;1;13;6; ; ; ;980
19881;61;1;2021;1;11;1;14;6; ; ; ;980
19881;61;1;2021;1;11;1;15;6; ; ; ;980
19881;61;1;2021;1;11;1;16;6; ; ; ;980
19881;61;1;2021;1;11;1;17;6; ; ; ;980
19881;61;1;2021;1;11;1;18;6; ; ; ;980
19881;61;1;2021;1;11;1;19;6; ; ; ;980
19881;61;1;2021;1;11;1;20;6; ; ; ;980
19881;61;1;2021;1;11;1;21;6; ; ; ;980
19881;61;1;2021;1;11;1;22;6; ; ; ;980
19881;61;1;2021;1;11;1;23;6; ; ; ;980
19881;61;1;2021;1;11;1;24;6; ; ; ;980
19936;32;1;2021;1;11;1;1;6; ; ; ;817
19936;32;1;2021;1;11;1;2;6; ; ; ;817
19936;32;1;2021;1;11;1;3;6; ; ; ;817
19936;32;1;2021;1;11;1;4;6; ; ; ;817
19936;32;1;2021;1;11;1;5;6; ; ; ;817
19936;32;1;2021;1;11;1;6;6; ; ; ;817
19936;32;1;2021;1;11;1;7;6; ; ; ;817
19936;32;1;2021;1;11;1;8;6; ; ; ;817
19936;32;1;2021;1;11;1;9;6; ; ; ;817
19936;32;1;2021;1;11;1;10;6; ; ; ;817
19936;32;1;2021;1;11;1;11;6; ; ; ;817
19936;32;1;2021;1;11;1;12;6; ; ; ;817
19936;32;1;2021;1;11;1;13;6; ; ; ;817
19936;32;1;2021;1;11;1;14;6; ; ; ;817
19936;32;1;2021;1;11;1;15;6; ; ; ;817
19936;32;1;2021;1;11;1;16;6; ; ; ;817
19936;32;1;2021;1;11;1;17;6; ; ; ;817
19936;32;1;2021;1;11;1;18;6; ; ; ;817
19936;32;1;2021;1;11;1;19;6; ; ; ;817
19936;32;1;2021;1;11;1;20;6; ; ; ;817
19936;32;1;2021;1;11;1;21;6; ; ; ;817
19936;32;1;2021;1;11;1;22;6; ; ; ;817
19936;32;1;2021;1;11;1;23;6; ; ; ;817
19936;32;1;2021;1;11;1;24;6; ; ; ;817
19936;33;1;2021;1;11;1;1;1;3;1;6;326
19936;33;1;2021;1;11;1;2;6; ; ; ;326
19936;33;1;2021;1;11;1;3;1;2;2;6;326
19936;33;1;2021;1;11;1;4;1;2;2;6;326
19936;33;1;2021;1;11;1;5;6; ; ; ;326
19936;33;1;2021;1;11;1;6;6; ; ; ;326
19936;33;1;2021;1;11;1;7;6; ; ; ;326
19936;33;1;2021;1;11;1;8;6; ; ; ;326
19936;33;1;2021;1;11;1;9;1;3;1;6;326
19936;33;1;2021;1;11;1;10;1;2;1;6;326
19936;33;1;2021;1;11;1;11;6; ; ; ;326
19936;33;1;2021;1;11;1;12;1;1;2;6;326
19936;33;1;2021;1;11;1;13;1;1;2;6;326
19936;33;1;2021;1;11;1;14;6; ; ; ;326
19936;33;1;2021;1;11;1;15;1;1;2;6;326
19936;33;1;2021;1;11;1;16;6; ; ; ;326
19936;33;1;2021;1;11;1;17;6; ; ; ;326
19936;33;1;2021;1;11;1;18;6; ; ; ;326
19936;33;1;2021;1;11;1;19;1;1;2;6;326
19936;33;1;2021;1;11;1;20;1;1;2;6;326
19936;33;1;2021;1;11;1;21;6; ; ; ;326
19936;33;1;2021;1;11;1;22;6; ; ; ;326
19936;33;1;2021;1;11;1;23;1;2;2;6;326
19936;33;1;2021;1;11;1;24;6; ; ; ;326
19936;55;1;2021;1;11;1;1;1;2;2;6;542
19936;55;1;2021;1;11;1;2;6; ; ; ;542
19936;55;1;2021;1;11;1;3;1;2;2;6;542
19936;55;1;2021;1;11;1;4;1;2;2;6;542
19936;55;1;2021;1;11;1;5;6; ; ; ;542
19936;55;1;2021;1;11;1;6;6; ; ; ;542
19936;55;1;2021;1;11;1;7;6; ; ; ;542
19936;55;1;2021;1;11;1;8;6; ; ; ;542
19936;55;1;2021;1;11;1;9;6; ; ; ;542
19936;55;1;2021;1;11;1;10;6; ; ; ;542
19936;55;1;2021;1;11;1;11;6; ; ; ;542
19936;55;1;2021;1;11;1;12;6; ; ; ;542
19936;55;1;2021;1;11;1;13;6; ; ; ;542
19936;55;1;2021;1;11;1;14;6; ; ; ;542
19936;55;1;2021;1;11;1;15;6; ; ; ;542
19936;55;1;2021;1;11;1;16;6; ; ; ;542
19936;55;1;2021;1;11;1;17;6; ; ; ;542
19936;55;1;2021;1;11;1;18;6; ; ; ;542
19936;55;1;2021;1;11;1;19;6; ; ; ;542
19936;55;1;2021;1;11;1;20;6; ; ; ;542
19936;55;1;2021;1;11;1;21;6; ; ; ;542
19936;55;1;2021;1;11;1;22;6; ; ; ;542
