UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;L1007;P1007;P1008;P1009;P1010;FEX_MUJER
3623;7;1;2021;1;2;2;7;6; ; ; ;307
3623;7;1;2021;1;2;2;8;6; ; ; ;307
3623;7;1;2021;1;2;2;9;6; ; ; ;307
3623;7;1;2021;1;2;2;11;6; ; ; ;307
3623;7;1;2021;1;2;2;12;6; ; ; ;307
3623;7;1;2021;1;2;2;13;6; ; ; ;307
3623;7;1;2021;1;2;2;14;6; ; ; ;307
3623;7;1;2021;1;2;2;15;6; ; ; ;307
3623;7;1;2021;1;2;2;16;6; ; ; ;307
3623;7;1;2021;1;2;2;17;6; ; ; ;307
3623;7;1;2021;1;2;2;18;6; ; ; ;307
3623;7;1;2021;1;2;2;19;6; ; ; ;307
3623;7;1;2021;1;2;2;20;6; ; ; ;307
3623;7;1;2021;1;2;2;21;6; ; ; ;307
3623;7;1;2021;1;2;2;22;6; ; ; ;307
3623;7;1;2021;1;2;2;23;6; ; ; ;307
3623;7;1;2021;1;2;2;24;6; ; ; ;307
3623;10;1;2021;1;2;2;1;6; ; ; ;329
3623;10;1;2021;1;2;2;2;6; ; ; ;329
3623;10;1;2021;1;2;2;3;6; ; ; ;329
3623;10;1;2021;1;2;2;4;6; ; ; ;329
3623;10;1;2021;1;2;2;5;6; ; ; ;329
3623;10;1;2021;1;2;2;6;6; ; ; ;329
3623;10;1;2021;1;2;2;7;6; ; ; ;329
3623;10;1;2021;1;2;2;8;6; ; ; ;329
3623;10;1;2021;1;2;2;9;6; ; ; ;329
3623;10;1;2021;1;2;2;11;6; ; ; ;329
3623;10;1;2021;1;2;2;12;6; ; ; ;329
3623;10;1;2021;1;2;2;13;6; ; ; ;329
3623;10;1;2021;1;2;2;14;6; ; ; ;329
3623;10;1;2021;1;2;2;15;6; ; ; ;329
3623;10;1;2021;1;2;2;16;6; ; ; ;329
3623;10;1;2021;1;2;2;17;6; ; ; ;329
3623;10;1;2021;1;2;2;18;6; ; ; ;329
3623;10;1;2021;1;2;2;19;6; ; ; ;329
3623;10;1;2021;1;2;2;20;6; ; ; ;329
3623;10;1;2021;1;2;2;21;6; ; ; ;329
3623;10;1;2021;1;2;2;22;6; ; ; ;329
3623;10;1;2021;1;2;2;23;6; ; ; ;329
3623;10;1;2021;1;2;2;24;6; ; ; ;329
3623;18;1;2021;1;2;2;1;6; ; ; ;263
3623;18;1;2021;1;2;2;2;6; ; ; ;263
3623;18;1;2021;1;2;2;3;6; ; ; ;263
3623;18;1;2021;1;2;2;4;6; ; ; ;263
3623;18;1;2021;1;2;2;5;6; ; ; ;263
3623;18;1;2021;1;2;2;6;6; ; ; ;263
3623;18;1;2021;1;2;2;7;6; ; ; ;263
3623;18;1;2021;1;2;2;8;6; ; ; ;263
3623;18;1;2021;1;2;2;9;6; ; ; ;263
3623;18;1;2021;1;2;2;11;6; ; ; ;263
3623;18;1;2021;1;2;2;12;6; ; ; ;263
3623;18;1;2021;1;2;2;13;6; ; ; ;263
3623;18;1;2021;1;2;2;14;6; ; ; ;263
3623;18;1;2021;1;2;2;15;6; ; ; ;263
3623;18;1;2021;1;2;2;16;6; ; ; ;263
3623;18;1;2021;1;2;2;17;6; ; ; ;263
3623;18;1;2021;1;2;2;18;6; ; ; ;263
3623;18;1;2021;1;2;2;19;6; ; ; ;263
3623;18;1;2021;1;2;2;20;6; ; ; ;263
3623;18;1;2021;1;2;2;21;6; ; ; ;263
3623;18;1;2021;1;2;2;22;6; ; ; ;263
3623;18;1;2021;1;2;2;23;6; ; ; ;263
3623;18;1;2021;1;2;2;24;6; ; ; ;263
3623;22;1;2021;1;2;2;1;6; ; ; ;546
3623;22;1;2021;1;2;2;2;6; ; ; ;546
3623;22;1;2021;1;2;2;3;6; ; ; ;546
3623;22;1;2021;1;2;2;4;6; ; ; ;546
3623;22;1;2021;1;2;2;5;6; ; ; ;546
3623;22;1;2021;1;2;2;6;1;2;1;1;546
3623;22;1;2021;1;2;2;7;6; ; ; ;546
3623;22;1;2021;1;2;2;8;6; ; ; ;546
3623;22;1;2021;1;2;2;9;6; ; ; ;546
3623;22;1;2021;1;2;2;11;6; ; ; ;546
3623;22;1;2021;1;2;2;12;6; ; ; ;546
3623;22;1;2021;1;2;2;13;6; ; ; ;546
3623;22;1;2021;1;2;2;14;6; ; ; ;546
3623;22;1;2021;1;2;2;15;6; ; ; ;546
3623;22;1;2021;1;2;2;16;6; ; ; ;546
3623;22;1;2021;1;2;2;17;6; ; ; ;546
3623;22;1;2021;1;2;2;18;6; ; ; ;546
3623;22;1;2021;1;2;2;19;6; ; ; ;546
3623;22;1;2021;1;2;2;20;6; ; ; ;546
3623;22;1;2021;1;2;2;21;6; ; ; ;546
3623;22;1;2021;1;2;2;22;6; ; ; ;546
3623;22;1;2021;1;2;2;23;6; ; ; ;546
3623;22;1;2021;1;2;2;24;6; ; ; ;546
3623;23;1;2021;1;2;2;1;6; ; ; ;273
3623;23;1;2021;1;2;2;2;6; ; ; ;273
3623;23;1;2021;1;2;2;3;6; ; ; ;273
3623;23;1;2021;1;2;2;4;6; ; ; ;273
3623;23;1;2021;1;2;2;5;6; ; ; ;273
3623;23;1;2021;1;2;2;6;6; ; ; ;273
3623;23;1;2021;1;2;2;7;6; ; ; ;273
3623;23;1;2021;1;2;2;8;6; ; ; ;273
3623;23;1;2021;1;2;2;9;6; ; ; ;273
3623;23;1;2021;1;2;2;11;6; ; ; ;273
3623;23;1;2021;1;2;2;12;6; ; ; ;273
3623;23;1;2021;1;2;2;13;6; ; ; ;273
3623;23;1;2021;1;2;2;14;6; ; ; ;273
3623;23;1;2021;1;2;2;15;6; ; ; ;273
3623;23;1;2021;1;2;2;16;6; ; ; ;273
3623;23;1;2021;1;2;2;17;6; ; ; ;273
3623;23;1;2021;1;2;2;18;6; ; ; ;273
3623;23;1;2021;1;2;2;19;6; ; ; ;273
3623;23;1;2021;1;2;2;20;6; ; ; ;273
3623;23;1;2021;1;2;2;21;6; ; ; ;273
3623;23;1;2021;1;2;2;22;6; ; ; ;273
3623;23;1;2021;1;2;2;23;6; ; ; ;273
3623;23;1;2021;1;2;2;24;6; ; ; ;273
3623;24;1;2021;1;2;2;1;6; ; ; ;307
3623;24;1;2021;1;2;2;2;6; ; ; ;307
3623;24;1;2021;1;2;2;3;1;2;2;6;307
3623;24;1;2021;1;2;2;4;1;2;3;6;307
3623;24;1;2021;1;2;2;5;1;3;2;1;307
3623;24;1;2021;1;2;2;6;1;3;2;1;307
3623;24;1;2021;1;2;2;7;1;2;2;1;307
3623;24;1;2021;1;2;2;8;6; ; ; ;307
3623;24;1;2021;1;2;2;9;1;2;2;6;307
3623;24;1;2021;1;2;2;11;1;3;3;6;307
3623;24;1;2021;1;2;2;12;1;2;3;6;307
3623;24;1;2021;1;2;2;13;6; ; ; ;307
3623;24;1;2021;1;2;2;14;6; ; ; ;307
3623;24;1;2021;1;2;2;15;1;3;2;1;307
3623;24;1;2021;1;2;2;16;1;3;3;6;307
3623;24;1;2021;1;2;2;17;1;1;3;6;307
3623;24;1;2021;1;2;2;18;6; ; ; ;307
3623;24;1;2021;1;2;2;19;6; ; ; ;307
3623;24;1;2021;1;2;2;20;6; ; ; ;307
3623;24;1;2021;1;2;2;21;6; ; ; ;307
3623;24;1;2021;1;2;2;22;6; ; ; ;307
3623;24;1;2021;1;2;2;23;1;2;2;1;307
3623;24;1;2021;1;2;2;24;6; ; ; ;307
3623;30;1;2021;1;2;2;1;6; ; ; ;263
3623;30;1;2021;1;2;2;2;6; ; ; ;263
3623;30;1;2021;1;2;2;3;6; ; ; ;263
3623;30;1;2021;1;2;2;4;6; ; ; ;263
3623;30;1;2021;1;2;2;5;6; ; ; ;263
3623;30;1;2021;1;2;2;6;6; ; ; ;263
3623;30;1;2021;1;2;2;7;6; ; ; ;263
3623;30;1;2021;1;2;2;8;6; ; ; ;263
3623;30;1;2021;1;2;2;9;6; ; ; ;263
3623;30;1;2021;1;2;2;11;6; ; ; ;263
3623;30;1;2021;1;2;2;12;6; ; ; ;263
3623;30;1;2021;1;2;2;13;6; ; ; ;263
3623;30;1;2021;1;2;2;14;6; ; ; ;263
3623;30;1;2021;1;2;2;15;6; ; ; ;263
3623;30;1;2021;1;2;2;16;6; ; ; ;263
3623;30;1;2021;1;2;2;17;6; ; ; ;263
3623;30;1;2021;1;2;2;18;6; ; ; ;263
3623;30;1;2021;1;2;2;19;6; ; ; ;263
3623;30;1;2021;1;2;2;20;6; ; ; ;263
3623;30;1;2021;1;2;2;21;6; ; ; ;263
3623;30;1;2021;1;2;2;22;6; ; ; ;263
3623;30;1;2021;1;2;2;23;6; ; ; ;263
3623;30;1;2021;1;2;2;24;6; ; ; ;263
3623;36;1;2021;1;2;2;1;6; ; ; ;263
3623;36;1;2021;1;2;2;2;6; ; ; ;263
3623;36;1;2021;1;2;2;3;6; ; ; ;263
3623;36;1;2021;1;2;2;4;6; ; ; ;263
3623;36;1;2021;1;2;2;5;6; ; ; ;263
3623;36;1;2021;1;2;2;6;6; ; ; ;263
3623;36;1;2021;1;2;2;7;6; ; ; ;263
3623;36;1;2021;1;2;2;8;6; ; ; ;263
3623;36;1;2021;1;2;2;9;6; ; ; ;263
3623;36;1;2021;1;2;2;11;6; ; ; ;263
3623;36;1;2021;1;2;2;12;6; ; ; ;263
3623;36;1;2021;1;2;2;13;6; ; ; ;263
3623;36;1;2021;1;2;2;14;6; ; ; ;263
3623;36;1;2021;1;2;2;15;6; ; ; ;263
3623;36;1;2021;1;2;2;16;6; ; ; ;263
3623;36;1;2021;1;2;2;17;6; ; ; ;263
3623;36;1;2021;1;2;2;18;6; ; ; ;263
3623;36;1;2021;1;2;2;19;6; ; ; ;263
3623;36;1;2021;1;2;2;20;6; ; ; ;263
3623;36;1;2021;1;2;2;21;6; ; ; ;263
3623;36;1;2021;1;2;2;22;6; ; ; ;263
3623;36;1;2021;1;2;2;23;6; ; ; ;263
3623;36;1;2021;1;2;2;24;6; ; ; ;263
3723;2;1;2021;6;2;3;1;6; ; ; ;1143
3723;2;1;2021;6;2;3;2;6; ; ; ;1143
3723;2;1;2021;6;2;3;3;6; ; ; ;1143
3723;2;1;2021;6;2;3;4;6; ; ; ;1143
3723;2;1;2021;6;2;3;5;6; ; ; ;1143
3723;2;1;2021;6;2;3;6;6; ; ; ;1143
3723;2;1;2021;6;2;3;7;6; ; ; ;1143
3723;2;1;2021;6;2;3;8;6; ; ; ;1143
3723;2;1;2021;6;2;3;9;6; ; ; ;1143
3723;2;1;2021;6;2;3;11;6; ; ; ;1143
3723;2;1;2021;6;2;3;12;6; ; ; ;1143
3723;2;1;2021;6;2;3;13;6; ; ; ;1143
3723;2;1;2021;6;2;3;14;6; ; ; ;1143
3723;2;1;2021;6;2;3;15;6; ; ; ;1143
3723;2;1;2021;6;2;3;16;6; ; ; ;1143
3723;2;1;2021;6;2;3;17;6; ; ; ;1143
3723;2;1;2021;6;2;3;18;6; ; ; ;1143
3723;2;1;2021;6;2;3;19;6; ; ; ;1143
3723;2;1;2021;6;2;3;20;6; ; ; ;1143
3723;2;1;2021;6;2;3;21;6; ; ; ;1143
3723;2;1;2021;6;2;3;22;6; ; ; ;1143
3723;2;1;2021;6;2;3;23;6; ; ; ;1143
3723;2;1;2021;6;2;3;24;6; ; ; ;1143
3723;13;1;2021;6;2;3;1;6; ; ; ;1038
3723;13;1;2021;6;2;3;2;6; ; ; ;1038
3723;13;1;2021;6;2;3;3;6; ; ; ;1038
3723;13;1;2021;6;2;3;4;6; ; ; ;1038
3723;13;1;2021;6;2;3;5;6; ; ; ;1038
3723;13;1;2021;6;2;3;6;1;3;1;1;1038
3723;13;1;2021;6;2;3;7;6; ; ; ;1038
3723;13;1;2021;6;2;3;8;6; ; ; ;1038
3723;13;1;2021;6;2;3;9;1;2;1;6;1038
3723;13;1;2021;6;2;3;11;6; ; ; ;1038
3723;13;1;2021;6;2;3;12;6; ; ; ;1038
3723;13;1;2021;6;2;3;13;6; ; ; ;1038
3723;13;1;2021;6;2;3;14;6; ; ; ;1038
3723;13;1;2021;6;2;3;15;6; ; ; ;1038
3723;13;1;2021;6;2;3;16;6; ; ; ;1038
3723;13;1;2021;6;2;3;17;6; ; ; ;1038
3723;13;1;2021;6;2;3;18;6; ; ; ;1038
3723;13;1;2021;6;2;3;19;6; ; ; ;1038
3723;13;1;2021;6;2;3;20;6; ; ; ;1038
3723;13;1;2021;6;2;3;21;6; ; ; ;1038
3723;13;1;2021;6;2;3;22;6; ; ; ;1038
3723;13;1;2021;6;2;3;23;6; ; ; ;1038
3723;13;1;2021;6;2;3;24;6; ; ; ;1038
3723;24;1;2021;6;2;3;1;6; ; ; ;348
3723;24;1;2021;6;2;3;2;6; ; ; ;348
3723;24;1;2021;6;2;3;3;1;1;2;6;348
3723;24;1;2021;6;2;3;4;6; ; ; ;348
3723;24;1;2021;6;2;3;5;6; ; ; ;348
3723;24;1;2021;6;2;3;6;6; ; ; ;348
3723;24;1;2021;6;2;3;7;6; ; ; ;348
3723;24;1;2021;6;2;3;8;6; ; ; ;348
3723;24;1;2021;6;2;3;9;6; ; ; ;348
3723;24;1;2021;6;2;3;11;9;9;9;9;348
3723;24;1;2021;6;2;3;12;6; ; ; ;348
3723;24;1;2021;6;2;3;13;6; ; ; ;348
3723;24;1;2021;6;2;3;14;6; ; ; ;348
3723;24;1;2021;6;2;3;15;6; ; ; ;348
3723;24;1;2021;6;2;3;16;6; ; ; ;348
3723;24;1;2021;6;2;3;17;6; ; ; ;348
3723;24;1;2021;6;2;3;18;6; ; ; ;348
3723;24;1;2021;6;2;3;19;6; ; ; ;348
3723;24;1;2021;6;2;3;20;6; ; ; ;348
3723;24;1;2021;6;2;3;21;6; ; ; ;348
3723;24;1;2021;6;2;3;22;6; ; ; ;348
3723;24;1;2021;6;2;3;23;6; ; ; ;348
3723;24;1;2021;6;2;3;24;6; ; ; ;348
3723;29;1;2021;6;2;3;1;6; ; ; ;541
3723;29;1;2021;6;2;3;2;6; ; ; ;541
3723;29;1;2021;6;2;3;3;6; ; ; ;541
3723;29;1;2021;6;2;3;4;6; ; ; ;541
3723;29;1;2021;6;2;3;5;6; ; ; ;541
3723;29;1;2021;6;2;3;6;6; ; ; ;541
3723;29;1;2021;6;2;3;7;6; ; ; ;541
3723;29;1;2021;6;2;3;8;6; ; ; ;541
3723;29;1;2021;6;2;3;9;6; ; ; ;541
3723;29;1;2021;6;2;3;11;6; ; ; ;541
3723;29;1;2021;6;2;3;12;6; ; ; ;541
3723;29;1;2021;6;2;3;13;6; ; ; ;541
3723;29;1;2021;6;2;3;14;6; ; ; ;541
3723;29;1;2021;6;2;3;15;6; ; ; ;541
3723;29;1;2021;6;2;3;16;6; ; ; ;541
3723;29;1;2021;6;2;3;17;6; ; ; ;541
3723;29;1;2021;6;2;3;18;6; ; ; ;541
3723;29;1;2021;6;2;3;19;6; ; ; ;541
3723;29;1;2021;6;2;3;20;6; ; ; ;541
3723;29;1;2021;6;2;3;21;6; ; ; ;541
3723;29;1;2021;6;2;3;22;6; ; ; ;541
3723;29;1;2021;6;2;3;23;6; ; ; ;541
3723;29;1;2021;6;2;3;24;6; ; ; ;541
3723;43;1;2021;6;2;3;1;6; ; ; ;528
3723;43;1;2021;6;2;3;2;6; ; ; ;528
3723;43;1;2021;6;2;3;3;6; ; ; ;528
3723;43;1;2021;6;2;3;4;6; ; ; ;528
3723;43;1;2021;6;2;3;5;6; ; ; ;528
3723;43;1;2021;6;2;3;6;6; ; ; ;528
3723;43;1;2021;6;2;3;7;6; ; ; ;528
3723;43;1;2021;6;2;3;8;6; ; ; ;528
3723;43;1;2021;6;2;3;9;6; ; ; ;528
3723;43;1;2021;6;2;3;11;6; ; ; ;528
3723;43;1;2021;6;2;3;12;6; ; ; ;528
3723;43;1;2021;6;2;3;13;6; ; ; ;528
3723;43;1;2021;6;2;3;14;6; ; ; ;528
3723;43;1;2021;6;2;3;15;6; ; ; ;528
3723;43;1;2021;6;2;3;16;1;2;2;6;528
3723;43;1;2021;6;2;3;17;1;2;2;6;528
3723;43;1;2021;6;2;3;18;1;2;2;6;528
3723;43;1;2021;6;2;3;19;6; ; ; ;528
3723;43;1;2021;6;2;3;20;6; ; ; ;528
3723;43;1;2021;6;2;3;21;6; ; ; ;528
3723;43;1;2021;6;2;3;22;1;2;2;6;528
3723;43;1;2021;6;2;3;23;1;2;2;6;528
3723;43;1;2021;6;2;3;24;6; ; ; ;528
3840;4;1;2021;1;2;2;1;6; ; ; ;251
3840;4;1;2021;1;2;2;2;6; ; ; ;251
3840;4;1;2021;1;2;2;3;6; ; ; ;251
3840;4;1;2021;1;2;2;4;6; ; ; ;251
3840;4;1;2021;1;2;2;5;6; ; ; ;251
3840;4;1;2021;1;2;2;6;6; ; ; ;251
3840;4;1;2021;1;2;2;7;6; ; ; ;251
3840;4;1;2021;1;2;2;8;6; ; ; ;251
3840;4;1;2021;1;2;2;9;6; ; ; ;251
3840;4;1;2021;1;2;2;11;6; ; ; ;251
3840;4;1;2021;1;2;2;12;6; ; ; ;251
3840;4;1;2021;1;2;2;13;6; ; ; ;251
3840;4;1;2021;1;2;2;14;6; ; ; ;251
3840;4;1;2021;1;2;2;15;6; ; ; ;251
3840;4;1;2021;1;2;2;16;6; ; ; ;251
3840;4;1;2021;1;2;2;17;6; ; ; ;251
3840;4;1;2021;1;2;2;18;6; ; ; ;251
3840;4;1;2021;1;2;2;19;6; ; ; ;251
3840;4;1;2021;1;2;2;20;6; ; ; ;251
3840;4;1;2021;1;2;2;21;6; ; ; ;251
3840;4;1;2021;1;2;2;22;6; ; ; ;251
3840;4;1;2021;1;2;2;23;6; ; ; ;251
3840;4;1;2021;1;2;2;24;6; ; ; ;251
3840;5;1;2021;1;2;2;1;6; ; ; ;225
3840;5;1;2021;1;2;2;2;1;2;2;1;225
3840;5;1;2021;1;2;2;3;1;3;2;1;225
3840;5;1;2021;1;2;2;4;1;2;2;1;225
3840;5;1;2021;1;2;2;5;1;3;2;1;225
3840;5;1;2021;1;2;2;6;1;3;2;1;225
3840;5;1;2021;1;2;2;7;1;3;2;1;225
3840;5;1;2021;1;2;2;8;1;3;2;1;225
3840;5;1;2021;1;2;2;9;6; ; ; ;225
3840;5;1;2021;1;2;2;11;1;3;2;1;225
3840;5;1;2021;1;2;2;12;1;1;2;6;225
3840;5;1;2021;1;2;2;13;6; ; ; ;225
3840;5;1;2021;1;2;2;14;6; ; ; ;225
3840;5;1;2021;1;2;2;15;1;2;2;1;225
3840;5;1;2021;1;2;2;16;6; ; ; ;225
3840;5;1;2021;1;2;2;17;6; ; ; ;225
3840;5;1;2021;1;2;2;18;6; ; ; ;225
3840;5;1;2021;1;2;2;19;6; ; ; ;225
3840;5;1;2021;1;2;2;20;6; ; ; ;225
3840;5;1;2021;1;2;2;21;6; ; ; ;225
3840;5;1;2021;1;2;2;22;6; ; ; ;225
3840;5;1;2021;1;2;2;23;1;2;1;1;225
3840;5;1;2021;1;2;2;24;6; ; ; ;225
3840;10;1;2021;1;2;2;1;6; ; ; ;455
3840;10;1;2021;1;2;2;2;6; ; ; ;455
3840;10;1;2021;1;2;2;3;6; ; ; ;455
3840;10;1;2021;1;2;2;4;6; ; ; ;455
3840;10;1;2021;1;2;2;5;6; ; ; ;455
3840;10;1;2021;1;2;2;6;6; ; ; ;455
3840;10;1;2021;1;2;2;7;6; ; ; ;455
3840;10;1;2021;1;2;2;8;6; ; ; ;455
3840;10;1;2021;1;2;2;9;6; ; ; ;455
3840;10;1;2021;1;2;2;11;6; ; ; ;455
3840;10;1;2021;1;2;2;12;6; ; ; ;455
3840;10;1;2021;1;2;2;13;6; ; ; ;455
3840;10;1;2021;1;2;2;14;6; ; ; ;455
3840;10;1;2021;1;2;2;15;6; ; ; ;455
3840;10;1;2021;1;2;2;16;6; ; ; ;455
3840;10;1;2021;1;2;2;17;6; ; ; ;455
3840;10;1;2021;1;2;2;18;6; ; ; ;455
3840;10;1;2021;1;2;2;19;6; ; ; ;455
3840;10;1;2021;1;2;2;20;6; ; ; ;455
3840;10;1;2021;1;2;2;21;6; ; ; ;455
3840;10;1;2021;1;2;2;22;6; ; ; ;455
3840;10;1;2021;1;2;2;23;6; ; ; ;455
3840;10;1;2021;1;2;2;24;6; ; ; ;455
3840;20;1;2021;1;2;2;1;6; ; ; ;225
3840;20;1;2021;1;2;2;2;6; ; ; ;225
3840;20;1;2021;1;2;2;3;6; ; ; ;225
3840;20;1;2021;1;2;2;4;6; ; ; ;225
3840;20;1;2021;1;2;2;5;6; ; ; ;225
3840;20;1;2021;1;2;2;6;6; ; ; ;225
3840;20;1;2021;1;2;2;7;6; ; ; ;225
3840;20;1;2021;1;2;2;8;6; ; ; ;225
3840;20;1;2021;1;2;2;9;6; ; ; ;225
3840;20;1;2021;1;2;2;11;6; ; ; ;225
3840;20;1;2021;1;2;2;12;6; ; ; ;225
3840;20;1;2021;1;2;2;13;6; ; ; ;225
3840;20;1;2021;1;2;2;14;6; ; ; ;225
3840;20;1;2021;1;2;2;15;6; ; ; ;225
3840;20;1;2021;1;2;2;16;6; ; ; ;225
3840;20;1;2021;1;2;2;17;6; ; ; ;225
3840;20;1;2021;1;2;2;18;6; ; ; ;225
3840;20;1;2021;1;2;2;19;6; ; ; ;225
3840;20;1;2021;1;2;2;20;6; ; ; ;225
3840;20;1;2021;1;2;2;21;6; ; ; ;225
3840;20;1;2021;1;2;2;22;6; ; ; ;225
3840;20;1;2021;1;2;2;23;6; ; ; ;225
3840;20;1;2021;1;2;2;24;6; ; ; ;225
3840;24;1;2021;1;2;2;1;6; ; ; ;201
3840;24;1;2021;1;2;2;2;6; ; ; ;201
3840;24;1;2021;1;2;2;3;6; ; ; ;201
3840;24;1;2021;1;2;2;4;6; ; ; ;201
3840;24;1;2021;1;2;2;5;6; ; ; ;201
3840;24;1;2021;1;2;2;6;6; ; ; ;201
3840;24;1;2021;1;2;2;7;6; ; ; ;201
3840;24;1;2021;1;2;2;8;6; ; ; ;201
3840;24;1;2021;1;2;2;9;6; ; ; ;201
3840;24;1;2021;1;2;2;11;6; ; ; ;201
3840;24;1;2021;1;2;2;12;6; ; ; ;201
3840;24;1;2021;1;2;2;13;6; ; ; ;201
3840;24;1;2021;1;2;2;14;6; ; ; ;201
3840;24;1;2021;1;2;2;15;6; ; ; ;201
3840;24;1;2021;1;2;2;16;6; ; ; ;201
3840;24;1;2021;1;2;2;17;6; ; ; ;201
3840;24;1;2021;1;2;2;18;6; ; ; ;201
3840;24;1;2021;1;2;2;19;6; ; ; ;201
3840;24;1;2021;1;2;2;20;6; ; ; ;201
3840;24;1;2021;1;2;2;21;6; ; ; ;201
3840;24;1;2021;1;2;2;22;6; ; ; ;201
3840;24;1;2021;1;2;2;23;6; ; ; ;201
3840;24;1;2021;1;2;2;24;6; ; ; ;201
3840;26;1;2021;1;2;2;1;6; ; ; ;225
3840;26;1;2021;1;2;2;2;6; ; ; ;225
3840;26;1;2021;1;2;2;3;6; ; ; ;225
3840;26;1;2021;1;2;2;4;6; ; ; ;225
3840;26;1;2021;1;2;2;5;6; ; ; ;225
3840;26;1;2021;1;2;2;6;6; ; ; ;225
3840;26;1;2021;1;2;2;7;6; ; ; ;225
3840;26;1;2021;1;2;2;8;6; ; ; ;225
3840;26;1;2021;1;2;2;9;6; ; ; ;225
3840;26;1;2021;1;2;2;11;6; ; ; ;225
3840;26;1;2021;1;2;2;12;6; ; ; ;225
3840;26;1;2021;1;2;2;13;6; ; ; ;225
3840;26;1;2021;1;2;2;14;6; ; ; ;225
3840;26;1;2021;1;2;2;15;6; ; ; ;225
3840;26;1;2021;1;2;2;16;6; ; ; ;225
3840;26;1;2021;1;2;2;17;6; ; ; ;225
3840;26;1;2021;1;2;2;18;6; ; ; ;225
3840;26;1;2021;1;2;2;19;6; ; ; ;225
3840;26;1;2021;1;2;2;20;6; ; ; ;225
3840;26;1;2021;1;2;2;21;6; ; ; ;225
3840;26;1;2021;1;2;2;22;6; ; ; ;225
3840;26;1;2021;1;2;2;23;6; ; ; ;225
3840;26;1;2021;1;2;2;24;6; ; ; ;225
3879;3;1;2021;6;2;3;1;6; ; ; ;271
3879;3;1;2021;6;2;3;2;1;2;1;6;271
3879;3;1;2021;6;2;3;3;6; ; ; ;271
3879;3;1;2021;6;2;3;4;6; ; ; ;271
3879;3;1;2021;6;2;3;5;6; ; ; ;271
3879;3;1;2021;6;2;3;6;6; ; ; ;271
3879;3;1;2021;6;2;3;7;6; ; ; ;271
3879;3;1;2021;6;2;3;8;1;2;1;6;271
3879;3;1;2021;6;2;3;9;6; ; ; ;271
3879;3;1;2021;6;2;3;11;6; ; ; ;271
3879;3;1;2021;6;2;3;12;6; ; ; ;271
3879;3;1;2021;6;2;3;13;6; ; ; ;271
3879;3;1;2021;6;2;3;14;6; ; ; ;271
3879;3;1;2021;6;2;3;15;6; ; ; ;271
3879;3;1;2021;6;2;3;16;6; ; ; ;271
3879;3;1;2021;6;2;3;17;6; ; ; ;271
3879;3;1;2021;6;2;3;18;6; ; ; ;271
3879;3;1;2021;6;2;3;19;6; ; ; ;271
3879;3;1;2021;6;2;3;20;6; ; ; ;271
3879;3;1;2021;6;2;3;21;6; ; ; ;271
3879;3;1;2021;6;2;3;22;6; ; ; ;271
3879;3;1;2021;6;2;3;23;6; ; ; ;271
3879;3;1;2021;6;2;3;24;6; ; ; ;271
3879;7;1;2021;6;2;3;1;6; ; ; ;1108
3879;7;1;2021;6;2;3;2;6; ; ; ;1108
3879;7;1;2021;6;2;3;3;1;2;1;6;1108
3879;7;1;2021;6;2;3;4;6; ; ; ;1108
3879;7;1;2021;6;2;3;5;1;2;1;6;1108
3879;7;1;2021;6;2;3;6;6; ; ; ;1108
3879;7;1;2021;6;2;3;7;6; ; ; ;1108
3879;7;1;2021;6;2;3;8;6; ; ; ;1108
3879;7;1;2021;6;2;3;9;6; ; ; ;1108
3879;7;1;2021;6;2;3;11;6; ; ; ;1108
3879;7;1;2021;6;2;3;12;6; ; ; ;1108
3879;7;1;2021;6;2;3;13;6; ; ; ;1108
3879;7;1;2021;6;2;3;14;1;1;2;6;1108
3879;7;1;2021;6;2;3;15;1;1;2;6;1108
3879;7;1;2021;6;2;3;16;6; ; ; ;1108
3879;7;1;2021;6;2;3;17;6; ; ; ;1108
3879;7;1;2021;6;2;3;18;6; ; ; ;1108
3879;7;1;2021;6;2;3;19;6; ; ; ;1108
3879;7;1;2021;6;2;3;20;6; ; ; ;1108
3879;7;1;2021;6;2;3;21;6; ; ; ;1108
3879;7;1;2021;6;2;3;22;6; ; ; ;1108
3879;7;1;2021;6;2;3;23;1;1;2;6;1108
3879;7;1;2021;6;2;3;24;6; ; ; ;1108
3879;17;1;2021;6;2;3;1;6; ; ; ;353
3879;17;1;2021;6;2;3;2;6; ; ; ;353
3879;17;1;2021;6;2;3;3;6; ; ; ;353
3879;17;1;2021;6;2;3;4;6; ; ; ;353
3879;17;1;2021;6;2;3;5;6; ; ; ;353
3879;17;1;2021;6;2;3;6;6; ; ; ;353
3879;17;1;2021;6;2;3;7;6; ; ; ;353
3879;17;1;2021;6;2;3;8;6; ; ; ;353
3879;17;1;2021;6;2;3;9;6; ; ; ;353
3879;17;1;2021;6;2;3;11;6; ; ; ;353
3879;17;1;2021;6;2;3;12;6; ; ; ;353
3879;17;1;2021;6;2;3;13;6; ; ; ;353
3879;17;1;2021;6;2;3;14;6; ; ; ;353
3879;17;1;2021;6;2;3;15;6; ; ; ;353
3879;17;1;2021;6;2;3;16;6; ; ; ;353
3879;17;1;2021;6;2;3;17;6; ; ; ;353
3879;17;1;2021;6;2;3;18;6; ; ; ;353
3879;17;1;2021;6;2;3;19;6; ; ; ;353
